11859,Kobe Bay Sheraton Hotel & Towers,"A great choice for a stay in Kobe, Kobe Bay Sheraton Hotel & Towers features a nightclub and offers an airport shuttle (available 24 hours) for JPY 1800 per person. You can indulge in Thai massages, facials, or aromatherapy, and Kobe Grill, one of 4 restaurants, serves French cuisine and is open for lunch and dinner. Other highlights at this upscale hotel include 3 bars/lounges, an indoor pool, and a 24-hour fitness center. The property is just a short walk to public transportation: Island Kitaguchi Station is 8 minutes and Island Center Station is 8 minutes.   ",8.8/10 Fabulous,"2-13 Kouyoucho-naka, Higashinada-ku, Kobe, Hyogo-ken, 658-0032",https://images.trvl-media.com/lodging/1000000/20000/11900/11859/6d70bfaa.jpg?impolicy=resizecrop&rw=500&ra=fit
11931,Laguna Garden Hotel,"Laguna Garden Hotel features an airport shuttle and puts you within a 15-minute drive of American Village and Kokusai Dori. Guests can visit the spa to be pampered with Thai massages, facials, or body scrubs, and Restaurant an-non, one of 4 restaurants, serves Japanese cuisine and is open for breakfast, lunch, and dinner. Other highlights at this upscale resort include an indoor pool, a bar/lounge, and a spa tub. Fellow travelers like the breakfast.   ",8.6/10 Fabulous,"4-1-1 Mashiki, Ginowan, Okinawa-ken, 901-2224",https://images.trvl-media.com/lodging/1000000/20000/12000/11931/2541e9e0.jpg?impolicy=resizecrop&rw=500&ra=fit
14339,ART HOTEL Kagoshima,"When visiting Kagoshima, ART HOTEL Kagoshima is a great choice to consider. Guests can indulge in massages, and Kagoshima Bold Kitchen, one of 3 restaurants, serves Fusion cuisine and is open for breakfast. Other features include a seasonal outdoor pool and a childrens pool. Fellow travelers like the helpful staff and overall property condition.   ",8.2/10 Very Good,"22-1 Kamoike-shinmachi, Kagoshima, Kagoshima-ken, 890-0064",https://images.trvl-media.com/lodging/1000000/20000/14400/14339/ae20ad19.jpg?impolicy=resizecrop&rw=500&ra=fit
15215,Keio Plaza Hotel Tokyo,"Putting you just a 5-minute drive from Shinjuku Gyoen National Garden and Meiji Jingu Shrine, Keio Plaza Hotel Tokyo offers an airport shuttle at scheduled times for JPY 1250 per person. Guests can visit the fitness center for a workout or grab a bite to eat at \xe3\x82\xb9\xe3\x83\xbc\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x96\xe3\x83\x83\xe3\x83\x95\xe3\x82\xa7\xe3\x80\x80\xe3\x82\xb0\xe3\x83\xa9\xe3\x82\xb9\xe3\x82\xb3\xe3\x83\xbc\xe3\x83\x88, one of 10 restaurants, which serves Fusion cuisine and is open for breakfast, lunch, and dinner. This luxurious hotel is also within a short drive of Tokyo Imperial Palace and Tokyo Dome. Fellow travelers like that its just a short walk to public transportation: Tochomae Station is 3 minutes away and Shinsen-Shinjuku Station is 7 minutes. ",8.8/10 Fabulous,"2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330",https://images.trvl-media.com/lodging/1000000/20000/15300/15215/ad116c7f.jpg?impolicy=resizecrop&rw=500&ra=fit
15228,"InterContinental Tokyo Bay, an IHG Hotel","When you stay at InterContinental Tokyo Bay, an IHG Hotel, youll be just a 5-minute drive from Tokyo Tower and Tokyo Imperial Palace. Guests looking for a bite to eat can check out La Provence, one of 8 restaurants, which serves French cuisine and is open for lunch and dinner. This luxurious hotel is also within a short drive of Tokyo Big Sight and Tokyo Dome. Public transportation is just a short walk: Takeshiba Station is steps away and Hinode Station is 8 minutes.   ",8.8/10 Fabulous,"1-16-2 Kaigan, Minato, Tokyo, Tokyo-to, 105-8576",https://images.trvl-media.com/lodging/1000000/20000/15300/15228/7a197650.jpg?impolicy=resizecrop&rw=500&ra=fit
15450,Yokohama Royal Park Hotel,"Placing you within a 15-minute drive of Tokyo Bay and Yokohama Arena, Yokohama Royal Park Hotel offers an airport shuttle at scheduled times for JPY 800 per person. You can visit the spa to be pampered with massages, facials, or aromatherapy, and SIRIUS, one of 5 restaurants, serves breakfast, lunch, and dinner. This luxurious hotel also features a bar/lounge, a fitness center, and a sauna. Fellow travelers say good things about the helpful staff and overall property condition. The property is just a short walk to public transportation: Minatomirai Station is 7 minutes and Bashamichi Station is 8 minutes.   ",9.2/10 Superb,"2-2-1-3, Minatomirai, Nishi, Yokohama, 2208173",https://images.trvl-media.com/lodging/1000000/20000/15500/15450/e3a32fff.jpg?impolicy=resizecrop&rw=500&ra=fit
15499,Hotel Nikko Kanazawa,"Hotel Nikko Kanazawa puts you 0.6 mi (1 km) from Omicho Market. For a bite to eat, guests can check out The Garden House, one of 5 restaurants, which serves breakfast, lunch, and dinner. Fellow travelers say great things about the breakfast and location.   ",9.2/10 Superb,"2-15-1 Honmachi, Kanazawa, Ishikawa, 920-0853",https://images.trvl-media.com/lodging/1000000/20000/15500/15499/3450ae20.jpg?impolicy=resizecrop&rw=500&ra=fit
16149,"InterContinental Yokohama Grand, an IHG Hotel","At InterContinental Yokohama Grand, an IHG Hotel, youll be within a 15-minute drive of Tokyo Bay and Yokohama Arena. You can visit the spa to be pampered with massages, body wraps, or aromatherapy, and Ocean Terrace, one of 4 restaurants, serves breakfast, lunch, and dinner. Other features of this luxurious hotel include an indoor pool, a bar/lounge, and a health club. Fellow travelers like the location for the sightseeing and because its just a short walk to public transportation: Minatomirai Station is 6 minutes and Bashamichi Station is 14 minutes. ",9.0/10 Superb,"1-1-1 Minatomirai, Nishi-Ku, Yokohama, Kanagawa-ken, 200-8522",https://images.trvl-media.com/lodging/1000000/20000/16200/16149/b39289f2.jpg?impolicy=resizecrop&rw=500&ra=fit
16384,"ANA Crowne Plaza Kyoto, an IHG Hotel","When you stay at ANA Crowne Plaza Kyoto, an IHG Hotel, youll be just a 5-minute drive from Nij\xc5\x8d Castle and Nishiki Market. You can splash around at the indoor pool, grab a bite to eat at the coffee shop/cafe, or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include a spa tub and a sauna. Fellow travelers like the helpful staff and overall property condition. Public transportation is just a short walk: Nijojo-mae Station is 2 minutes and Karasuma Oike Station is 11 minutes.   ",8.6/10 Fabulous,"Nijojo-Mae Horikawa-Dori, Nakagyo, Kyoto, Kyoto, 604-0055",https://images.trvl-media.com/lodging/1000000/20000/16400/16384/2e262dd2.jpg?impolicy=resizecrop&rw=500&ra=fit
16421,Bandai Silver Hotel,"A great choice for a stay in Niigata, Bandai Silver Hotel is just 4.9 mi (7.8 km) from the airport. The cocktail bar is a great place to grab a drink, and guests looking for a bite to eat can check out Dan Swing Doll, one of 4 restaurants, which serves breakfast, lunch, and dinner. The overall property condition and breakfast get good marks from fellow travelers.   ",7.4/10 Good,"1-3-30 Bandai, Chuo-ku, Niigata, Niigata-ken, 950-8533",https://images.trvl-media.com/lodging/1000000/20000/16500/16421/bbcaa7af.jpg?impolicy=resizecrop&rw=500&ra=fit
16455,"ANA InterContinental Manza Beach Resort, an IHG Hotel","Putting you within 1.3 mi (2 km) from Cape Manza, ANA InterContinental Manza Beach Resort, an IHG Hotel offers a private beach where you can enjoy beach umbrellas, yoga, and volleyball. Theres plenty of fun with the 2 outdoor pools and water park, and guests in the mood for pampering can visit the spa to indulge in deep-tissue massages, aromatherapy, and thalassotherapy. Aqua Belle, one of 6 restaurants, serves international cuisine and is open for breakfast, lunch, and dinner. A marina, a poolside bar, and a 24-hour health club are other highlights at this luxurious hotel. The pool and helpful staff get good marks from fellow travelers. ",8.4/10 Very Good,"2260 Seragaki Aza, Onna-son, Onna, Okinawa-ken, 904 0493",https://images.trvl-media.com/lodging/1000000/20000/16500/16455/de3f0ca4.jpg?impolicy=resizecrop&rw=500&ra=fit
17053,Kanazawa Tokyu Hotel,"Kanazawa Tokyu Hotel puts you 0.7 mi (1.1 km) from Omicho Market. Guests can visit the fitness center for a workout or grab a bite to eat at MARAIS DOR, which serves breakfast, lunch, and dinner. Fellow travelers say great things about the helpful staff and overall property condition.   ",8.8/10 Fabulous,"2-1-1 Korinbo, Kanazawa, Ishikawa-ken, 920-0961",https://images.trvl-media.com/lodging/1000000/20000/17100/17053/8da0a146.jpg?impolicy=resizecrop&rw=500&ra=fit
17644,Hotel Nikko Narita,"Hotel Nikko Narita is just 1.3 mi (2.1 km) from the airport and offers a free shuttle at scheduled times. You can splash around at the seasonal outdoor pool, grab a bite to eat at the coffee shop/cafe, or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include a childrens pool and a garden. Fellow travelers say great things about the helpful staff and comfortable guestrooms.   ",9.2/10 Superb,"500 Tokko, Narita, Chiba-ken, 286-0106",https://images.trvl-media.com/lodging/1000000/20000/17700/17644/a43b94be.jpg?impolicy=resizecrop&rw=500&ra=fit
18766,Hotel Nikko Fukuoka,"Just 2.3 mi (3.7 km) from the airport, Hotel Nikko Fukuoka puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. Guests can indulge in massages, and Serena Cafe restaurant, one of 6 restaurants, serves breakfast, lunch, and dinner. This luxurious hotel is also within a short drive of Marine Messe Fukuoka and PayPay Dome. Fellow travelers like that its just a short walk to public transportation: Gion Station is 5 minutes away and Kushida Shrine Station is 10 minutes. ",9.2/10 Superb,"2-18-25 Hakata-ekimae, Hakata-ku, Fukuoka, Fukuoka-Ken, 812 0011",https://images.trvl-media.com/lodging/1000000/20000/18800/18766/64686a95.jpg?impolicy=resizecrop&rw=500&ra=fit
18997,Shinagawa Prince Hotel,"At Shinagawa Prince Hotel, youll be just a 5-minute drive from Tokyo Tower and Tokyo Bay. After visiting the fitness center for a workout, you can grab a bite to eat at one of the 5 restaurants or unwind with a drink at the bar/lounge. This upscale hotel is also within a short drive of Tokyo Imperial Palace and Shibuya Crossing. Fellow travelers like the comfortable beds and helpful staff. Public transportation is close by: Takanawadai Station is just 11 minutes by foot.   ",8.4/10 Very Good,"4-10-30 Takanawa Minato-ku, Tokyo, Tokyo-to, 108-8611",https://images.trvl-media.com/lodging/1000000/20000/19000/18997/1b1cd8b9.jpg?impolicy=resizecrop&rw=500&ra=fit
21359,Shiba Park Hotel,"Putting you just a 5-minute drive from Tokyo Tower and Tokyo Imperial Palace, Shiba Park Hotel offers an airport pick-up service (available 24 hours) for JPY 3600 per person. For a bite to eat, guests can check out The Dining, which serves breakfast, lunch, and dinner. Also, Tokyo Dome and Tokyo Big Sight are within a short drive. Fellow travelers like that its just a short walk to public transportation: Onarimon Station is 3 minutes away and Shibakoen Station is 8 minutes. ",8.8/10 Fabulous,"1-5-10 Shiba Koen, Minato-ku, Tokyo, Tokyo-to, 105-0011",https://images.trvl-media.com/lodging/1000000/30000/21400/21359/32311db7.jpg?impolicy=resizecrop&rw=500&ra=fit
22251,"ANA Crowne Plaza Ube, an IHG Hotel","A great choice for a stay in Ube, ANA Crowne Plaza Ube, an IHG Hotel is just 2.8 mi (4.6 km) from the airport. Youll have free perks like WiFi and wired Internet. Fellow travelers like the overall property condition.   ",8.4/10 Very Good,"8-1 Aioi-cho, Ube, Yamaguchi-ken, 755-8588",https://images.trvl-media.com/lodging/1000000/30000/22300/22251/f9602d6e.jpg?impolicy=resizecrop&rw=500&ra=fit
22877,Grand Prince Hotel Osaka Bay,"Putting you just a 5-minute drive from Osaka Aquarium Kaiyukan and Intex Osaka, Grand Prince Hotel Osaka Bay offers an airport shuttle during limited hours for JPY 1600 per person. Guests can visit the spa to indulge in deep-tissue massages, facials, or body treatments, and international cuisine is served at The Caf\xc3\xa9, which is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include an indoor pool, an outdoor pool, and a poolside bar. The helpful staff and overall property condition get good marks from fellow travelers. Public transportation is just a short walk: Nakafuto Station is 6 minutes and Trade Center-mae Station is 7 minutes.   ",8.4/10 Very Good,"1-13-11 Nanko-Kita, Suminoe-Ku, Osaka, Osaka-fu, 559 0034",https://images.trvl-media.com/lodging/1000000/30000/22900/22877/5f632d42.jpg?impolicy=resizecrop&rw=500&ra=fit
24903,Courtyard by Marriott Tokyo Ginza Hotel,"Putting you just a 5-minute drive from Tokyo Imperial Palace and Tokyo Tower, Courtyard by Marriott Tokyo Ginza Hotel offers an airport shuttle at scheduled times for JPY 3100 per person. You can relax with a drink at the bar/lounge, and the 2 restaurants are nice spots to grab a bite to eat. This upscale hotel is also within a short drive of Tokyo Dome and Tokyo Big Sight. The property is just a short walk to public transportation: Higashi-ginza Station is 5 minutes and Ginza Station is 5 minutes.   ",8.4/10 Very Good,"6-14-10 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0000",https://images.trvl-media.com/lodging/1000000/30000/25000/24903/75afbcdb.jpg?impolicy=resizecrop&rw=500&ra=fit
25320,Penns View Hotel,"At Penns View Hotel, youll be just a 5-minute drive from Pennsylvania Convention Center and Rittenhouse Square. Guests can visit the fitness center for a workout or grab a bite to eat at Ristorante Panorama, which serves lunch and dinner. Also, Philadelphia Museum of Art and Temple University are within a short drive. Fellow travelers like the helpful staff and restaurant. The property is just a short walk to public transportation: 2nd St. Station is 2 minutes and 5th St. Station is 8 minutes.   ",9.0/10 Superb,"14 N Front St, Philadelphia, PA, 19106",https://images.trvl-media.com/lodging/1000000/30000/25400/25320/e6387826.jpg?impolicy=resizecrop&rw=500&ra=fit
25819,Mitsui Garden Hotel Ginza Premier,"At Mitsui Garden Hotel Ginza Premier, youll be just a 5-minute drive from Tokyo Imperial Palace and Tokyo Tower. Guests looking for a bite to eat can check out the restaurant, and the bar/lounge is the perfect spot to grab a drink at the end of the day. This upscale hotel is also within a short drive of Tokyo Dome and Tokyo Big Sight. Fellow travelers like the helpful staff and location. Public transportation is just a short walk: Shiodome Station is 6 minutes and Tsukijishijo Station is 7 minutes.   ",9.0/10 Superb,"8-13-1 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061",https://images.trvl-media.com/lodging/1000000/30000/25900/25819/04d786bf.jpg?impolicy=resizecrop&rw=500&ra=fit
26216,Hotel Nikko Princess Kyoto,"Hotel Nikko Princess Kyoto offers a great location, putting you within a 15-minute walk of Nishiki Market and Kawaramachi Street. Guests can visit the spa to be pampered with hot stone massages, body wraps, or facials, and Cafe Amber Court, one of 4 restaurants, serves French cuisine and is open for breakfast, lunch, and dinner. This upscale hotel is also just a 5-minute drive from Kiyomizu Temple and Nij\xc5\x8d Castle. Fellow travelers like the helpful staff. The property is just a short walk to public transportation: Gojo Station is 6 minutes away.   ",9.0/10 Superb,"630,Takahashi-cho,Karasuma Takatsuji, Higashi-iru,Shimogyo-ku, Kyoto, Kyoto, 600-8096",https://images.trvl-media.com/lodging/1000000/30000/26300/26216/92175ff4.jpg?impolicy=resizecrop&rw=500&ra=fit
26999,Miyako Hotel Kyoto Hachijo,"Miyako Hotel Kyoto Hachijo puts you just a 5-minute drive from Kiyomizu Temple and Nishiki Market. The bar is a great place to grab a drink, and guests looking for a bite to eat can check out Restaurant LE PLAISIR, which serves breakfast, lunch, and dinner. Also, Nij\xc5\x8d Castle and Kawaramachi Street are just a 5-minute drive away. The helpful staff and overall property condition get good marks from fellow travelers. The property is just a short walk to public transportation: Kujo Station is 10 minutes away.   ",8.6/10 Fabulous,"17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412",https://images.trvl-media.com/lodging/1000000/30000/27000/26999/d049624b.jpg?impolicy=resizecrop&rw=500&ra=fit
27149,Hotel Okura Kobe,"Hotel Okura Kobe puts you 0.5 mi (0.9 km) from Kobe Harborland and 2.6 mi (4.1 km) from Port of Kobe. After visiting the health club for a workout, you can grab a bite to eat at one of the 3 restaurants or unwind with a drink at the bar/lounge. This upscale hotel also features an indoor pool, a sauna, and a seasonal outdoor pool. Fellow travelers like the helpful staff and overall property condition. Public transportation is just a short walk: Minatomotomachi Station is 6 minutes and Hanakuma Station is 9 minutes.   ",9.2/10 Superb,"2-1 Hatoba-cho, Chuo-ku, Kobe, Hyogo-ken, 650-8560",https://images.trvl-media.com/lodging/1000000/30000/27200/27149/86d9530f.jpg?impolicy=resizecrop&rw=500&ra=fit
27271,International Resort Hotel Yurakujo,"A great choice for a stay in Tomisato, International Resort Hotel Yurakujo features a free airport shuttle at scheduled times and a free kids club. Guests can indulge in massages and enjoy American cuisine at California Restaurant, which is open for breakfast, lunch, and dinner. Other highlights include 2 outdoor tennis courts, an indoor pool, and an outdoor pool.   ",8.6/10 Fabulous,"650-35 Nanae, Tomisato, Chiba-ken, 286-0221",https://images.trvl-media.com/lodging/1000000/30000/27300/27271/b5c211b0.jpg?impolicy=resizecrop&rw=500&ra=fit
